stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견
30610,2025,1,상장,N,기타/확인필요
30610,2025,2,상장,N,기타/확인필요
30610,2025,3,상장,N,기타/확인필요
30720,2020,1,상장,N,기타/확인필요
30720,2020,2,상장,N,적정
30720,2020,3,상장,N,적정
30720,2020,4,상장,N,적정
30720,2021,1,상장,N,적정
30720,2021,2,상장,N,적정
30720,2021,3,상장,N,적정
30720,2021,4,상장,N,적정
30720,2022,1,상장,N,적정
30720,2022,2,상장,N,적정
30720,2022,3,상장,N,적정
30720,2022,4,상장,N,적정
30720,2023,1,상장,N,적정
30720,2023,2,상장,N,적정
30720,2023,3,상장,N,적정
30720,2023,4,상장,N,적정
30720,2024,1,상장,N,적정
30720,2024,2,상장,N,기타/확인필요
30720,2024,3,상장,N,기타/확인필요
30720,2024,4,상장,N,기타/확인필요
30720,2025,1,상장,N,기타/확인필요
30720,2025,2,상장,N,기타/확인필요
30720,2025,3,상장,N,기타/확인필요
30790,2020,1,상장폐지,N,기타/확인필요
30790,2020,2,상장폐지,N,적정
30790,2020,3,상장폐지,N,적정
30790,2020,4,상장폐지,N,적정
30790,2021,1,상장폐지,N,적정
30790,2021,2,상장폐지,N,의견거절
30790,2021,3,상장폐지,N,의견거절
30790,2021,4,상장폐지,N,의견거절
30790,2022,1,상장폐지,N,의견거절
30790,2022,2,상장폐지,N,기타/확인필요
30790,2022,3,상장폐지,N,기타/확인필요
30790,2022,4,상장폐지,N,기타/확인필요
30790,2023,1,상장폐지,N,기타/확인필요
30790,2023,3,상장폐지,N,기타/확인필요
30960,2020,1,상장,N,기타/확인필요
30960,2020,2,상장,N,적정
30960,2020,3,상장,N,적정
30960,2020,4,상장,N,적정
30960,2021,1,상장,N,적정
30960,2021,2,상장,N,적정
30960,2021,3,상장,N,적정
30960,2021,4,상장,N,적정
30960,2022,1,상장,N,적정
30960,2022,2,상장,N,적정
30960,2022,3,상장,N,적정
30960,2022,4,상장,N,적정
30960,2023,1,상장,N,적정
30960,2023,2,상장,N,적정
30960,2023,3,상장,N,적정
30960,2023,4,상장,N,적정
30960,2024,1,상장,N,적정
30960,2024,2,상장,N,적정
30960,2024,3,상장,N,적정
30960,2024,4,상장,N,적정
30960,2025,1,상장,N,적정
30960,2025,2,상장,N,기타/확인필요
30960,2025,3,상장,N,기타/확인필요
31210,2025,1,상장,N,기타/확인필요
31210,2025,2,상장,N,기타/확인필요
31210,2025,3,상장,N,기타/확인필요
31310,2020,1,상장,N,기타/확인필요
31310,2020,2,상장,N,적정
31310,2020,3,상장,N,적정
31310,2020,4,상장,N,적정
31310,2021,1,상장,N,적정
31310,2021,2,상장,N,적정
31310,2021,3,상장,N,적정
31310,2021,4,상장,N,적정
31310,2022,1,상장,N,적정
31310,2022,2,상장,N,적정
31310,2022,3,상장,N,적정
31310,2022,4,상장,N,적정
31310,2023,1,상장,N,적정
31310,2023,2,상장,N,적정
31310,2023,3,상장,N,적정
31310,2023,4,상장,N,적정
31310,2024,1,상장,N,적정
31310,2024,2,상장,N,기타/확인필요
31310,2024,3,상장,N,기타/확인필요
31310,2024,4,상장,N,기타/확인필요
31310,2025,1,상장,N,기타/확인필요
31310,2025,2,상장,N,기타/확인필요
31310,2025,3,상장,N,기타/확인필요
31330,2020,1,상장,N,기타/확인필요
31330,2020,2,상장,N,기타/확인필요
31330,2020,3,상장,N,기타/확인필요
31330,2020,4,상장,N,기타/확인필요
31330,2021,1,상장,N,기타/확인필요
31330,2021,2,상장,N,기타/확인필요
31330,2021,3,상장,N,기타/확인필요
31330,2021,4,상장,N,기타/확인필요
31330,2022,1,상장,N,기타/확인필요
31330,2022,2,상장,N,기타/확인필요
31330,2022,3,상장,N,기타/확인필요
31330,2022,4,상장,N,기타/확인필요
31330,2023,1,상장,N,기타/확인필요
31330,2023,2,상장,N,기타/확인필요
31330,2023,3,상장,N,기타/확인필요
31330,2023,4,상장,N,기타/확인필요
31330,2024,1,상장,N,기타/확인필요
31330,2024,2,상장,N,기타/확인필요
31330,2024,3,상장,N,기타/확인필요
31330,2024,4,상장,N,기타/확인필요
31330,2025,1,상장,N,기타/확인필요
31330,2025,2,상장,N,기타/확인필요
31330,2025,3,상장,N,기타/확인필요
31390,2020,1,상장폐지,N,기타/확인필요
31390,2020,2,상장폐지,N,기타/확인필요
31390,2020,3,상장폐지,N,기타/확인필요
31390,2020,4,상장폐지,N,기타/확인필요
31390,2021,1,상장폐지,N,기타/확인필요
31390,2021,2,상장폐지,N,기타/확인필요
31440,2020,1,상장,N,기타/확인필요
31440,2020,2,상장,N,적정
31440,2020,3,상장,N,적정
31440,2020,4,상장,N,적정
31440,2021,1,상장,N,적정
31440,2021,2,상장,N,적정
31440,2021,3,상장,N,적정
31440,2021,4,상장,N,적정
31440,2022,1,상장,N,적정
31440,2022,2,상장,N,적정
31440,2022,3,상장,N,적정
31440,2022,4,상장,N,적정
31440,2023,1,상장,N,적정
31440,2023,2,상장,N,적정
31440,2023,3,상장,N,적정
31440,2023,4,상장,N,적정
31440,2024,1,상장,N,적정
31440,2024,2,상장,N,기타/확인필요
31440,2024,3,상장,N,기타/확인필요
31440,2024,4,상장,N,기타/확인필요
31440,2025,1,상장,N,기타/확인필요
31440,2025,2,상장,N,기타/확인필요
31440,2025,3,상장,N,기타/확인필요
31510,2020,1,상장,N,기타/확인필요
31510,2020,2,상장,N,적정
31510,2020,3,상장,N,적정
31510,2020,4,상장,N,적정
31510,2021,1,상장,N,적정
31510,2021,2,상장,N,적정
31510,2021,3,상장,N,적정
31510,2021,4,상장,N,적정
31510,2022,1,상장,N,적정
31510,2022,2,상장,N,적정
31510,2022,3,상장,N,적정
31510,2022,4,상장,N,적정
31510,2023,1,상장,N,적정
31510,2023,2,상장,N,적정
31510,2023,3,상장,N,적정
31510,2023,4,상장,N,적정
31510,2024,1,상장,N,적정
31510,2024,2,상장,N,기타/확인필요
31510,2024,3,상장,N,기타/확인필요
31510,2024,4,상장,N,기타/확인필요
31510,2025,1,상장,N,기타/확인필요
31510,2025,2,상장,N,기타/확인필요
31510,2025,3,상장,N,기타/확인필요
31820,2020,1,상장,N,기타/확인필요
31820,2020,2,상장,N,기타/확인필요
31820,2020,3,상장,N,기타/확인필요
31820,2020,4,상장,N,기타/확인필요
31820,2021,1,상장,N,기타/확인필요
31820,2021,2,상장,N,기타/확인필요
31820,2021,3,상장,N,기타/확인필요
31820,2021,4,상장,N,기타/확인필요
31820,2022,1,상장,N,기타/확인필요
31820,2022,2,상장,N,기타/확인필요
31820,2022,3,상장,N,기타/확인필요
31820,2022,4,상장,N,기타/확인필요
31820,2023,1,상장,N,기타/확인필요
31820,2023,2,상장,N,기타/확인필요
31820,2023,3,상장,N,기타/확인필요
31820,2023,4,상장,N,기타/확인필요
31820,2024,1,상장,N,기타/확인필요
31820,2024,2,상장,N,기타/확인필요
31820,2024,3,상장,N,기타/확인필요
31820,2024,4,상장,N,기타/확인필요
31820,2025,1,상장,N,기타/확인필요
31820,2025,2,상장,N,기타/확인필요
31820,2025,3,상장,N,기타/확인필요
31860,2020,1,상장,N,기타/확인필요
31860,2020,2,상장,N,적정
31860,2020,3,상장,N,적정
31860,2020,4,상장,N,적정
31860,2021,1,상장,N,적정
31860,2021,2,상장,N,적정
31860,2021,3,상장,N,적정
31860,2021,4,상장,N,적정
31860,2022,1,상장,N,적정
31860,2022,2,상장,N,적정
31860,2022,3,상장,N,적정
31860,2022,4,상장,N,적정
31860,2023,1,상장,N,적정
31860,2023,2,상장,N,적정
31860,2023,3,상장,N,적정
31860,2023,4,상장,N,적정
31860,2024,1,상장,N,적정
31860,2024,2,상장,N,기타/확인필요
31860,2024,3,상장,N,기타/확인필요
31860,2024,4,상장,N,기타/확인필요
31860,2025,1,상장,N,기타/확인필요
31860,2025,2,상장,N,기타/확인필요
31860,2025,3,상장,N,기타/확인필요
31980,2020,1,상장,N,기타/확인필요
31980,2020,2,상장,N,적정
31980,2020,3,상장,N,적정
31980,2020,4,상장,N,적정
31980,2021,1,상장,N,적정
31980,2021,2,상장,N,적정
31980,2021,3,상장,N,적정
31980,2021,4,상장,N,적정
31980,2022,1,상장,N,적정
31980,2022,2,상장,N,적정
31980,2022,3,상장,N,적정
31980,2022,4,상장,N,적정
31980,2023,1,상장,N,적정
31980,2023,2,상장,N,적정
31980,2023,3,상장,N,적정
31980,2023,4,상장,N,적정
31980,2024,1,상장,N,적정
31980,2024,2,상장,N,기타/확인필요
31980,2024,3,상장,N,기타/확인필요
31980,2024,4,상장,N,기타/확인필요
31980,2025,1,상장,N,기타/확인필요
31980,2025,2,상장,N,기타/확인필요
31980,2025,3,상장,N,기타/확인필요
31990,2023,1,상장,N,기타/확인필요
31990,2023,2,상장,N,기타/확인필요
31990,2023,3,상장,N,기타/확인필요
31990,2024,1,상장,N,기타/확인필요
31990,2024,2,상장,N,기타/확인필요
31990,2024,3,상장,N,기타/확인필요
31990,2025,1,상장,N,기타/확인필요
31990,2025,2,상장,N,기타/확인필요
32040,2020,1,상장,N,기타/확인필요
32040,2020,2,상장,N,기타/확인필요
32040,2020,3,상장,N,기타/확인필요
32040,2021,1,상장,N,기타/확인필요
32040,2021,2,상장,N,기타/확인필요
32040,2021,3,상장,N,기타/확인필요
32040,2022,1,상장,N,기타/확인필요
32040,2022,2,상장,N,기타/확인필요
32040,2022,3,상장,N,기타/확인필요
32040,2023,1,상장,N,기타/확인필요
32040,2023,2,상장,N,기타/확인필요
32040,2023,3,상장,N,기타/확인필요
32040,2024,1,상장,N,기타/확인필요
32040,2024,2,상장,N,기타/확인필요
32040,2024,3,상장,N,기타/확인필요
32040,2025,1,상장,N,기타/확인필요
32040,2025,2,상장,N,기타/확인필요
32080,2020,1,상장,N,기타/확인필요
32080,2020,2,상장,N,적정
32080,2020,3,상장,N,적정
32080,2020,4,상장,N,적정
32080,2021,1,상장,N,적정
32080,2021,2,상장,N,적정
32080,2021,3,상장,N,적정
32080,2021,4,상장,N,적정
32080,2022,1,상장,N,적정
32080,2022,2,상장,N,적정
32080,2022,3,상장,N,적정
32080,2022,4,상장,N,적정
32080,2023,1,상장,N,적정
32080,2023,2,상장,N,적정
32080,2023,3,상장,N,적정
32080,2023,4,상장,N,적정
32080,2024,1,상장,N,적정
32080,2024,2,상장,N,기타/확인필요
32080,2024,3,상장,N,기타/확인필요
32080,2024,4,상장,N,기타/확인필요
32080,2025,1,상장,N,기타/확인필요
32080,2025,2,상장,N,기타/확인필요
32080,2025,3,상장,N,기타/확인필요
32190,2020,1,상장,N,기타/확인필요
32190,2020,2,상장,N,적정
32190,2020,3,상장,N,적정
32190,2020,4,상장,N,적정
32190,2021,1,상장,N,적정
32190,2021,2,상장,N,적정
32190,2021,3,상장,N,적정
32190,2021,4,상장,N,적정
32190,2022,1,상장,N,적정
32190,2022,2,상장,N,적정
32190,2022,3,상장,N,적정
32190,2022,4,상장,N,적정
32190,2023,1,상장,N,적정
32190,2023,2,상장,N,적정
32190,2023,3,상장,N,적정
32190,2023,4,상장,N,적정
32190,2024,1,상장,N,적정
32190,2024,2,상장,N,기타/확인필요
32190,2024,3,상장,N,기타/확인필요
32190,2024,4,상장,N,기타/확인필요
32190,2025,1,상장,N,기타/확인필요
32190,2025,2,상장,N,기타/확인필요
32190,2025,3,상장,N,기타/확인필요
32280,2020,1,상장,N,기타/확인필요
32280,2020,2,상장,N,적정
32280,2020,3,상장,N,적정
32280,2020,4,상장,N,적정
32280,2021,1,상장,N,적정
32280,2021,2,상장,N,적정
32280,2021,3,상장,N,적정
32280,2021,4,상장,N,적정
32280,2022,1,상장,N,적정
32280,2022,2,상장,N,적정
32280,2022,3,상장,N,적정
32280,2022,4,상장,N,적정
32280,2023,1,상장,N,적정
32280,2023,2,상장,N,적정
32280,2023,3,상장,N,적정
32280,2023,4,상장,N,적정
32280,2024,1,상장,N,적정
32280,2024,2,상장,N,기타/확인필요
32280,2024,3,상장,N,기타/확인필요
32280,2024,4,상장,N,기타/확인필요
32280,2025,1,상장,N,기타/확인필요
32280,2025,2,상장,N,기타/확인필요
32280,2025,3,상장,N,기타/확인필요
32300,2020,3,상장,N,기타/확인필요
32300,2020,4,상장,N,적정
32300,2021,1,상장,N,적정
32300,2021,2,상장,N,적정
32300,2021,3,상장,N,적정
32300,2021,4,상장,N,적정
32300,2022,1,상장,N,적정
32300,2022,2,상장,N,적정
32300,2022,3,상장,N,적정
32300,2022,4,상장,N,적정
32300,2023,1,상장,N,적정
32300,2023,2,상장,N,적정
32300,2023,3,상장,N,적정
32300,2023,4,상장,N,적정
32300,2024,1,상장,N,적정
32300,2024,2,상장,N,기타/확인필요
32300,2024,3,상장,N,기타/확인필요
32300,2024,4,상장,N,기타/확인필요
32300,2025,1,상장,N,기타/확인필요
32300,2025,2,상장,N,기타/확인필요
32300,2025,3,상장,N,기타/확인필요
32350,2020,1,상장,N,기타/확인필요
32350,2020,2,상장,N,기타/확인필요
32350,2020,3,상장,N,기타/확인필요
32350,2020,4,상장,N,기타/확인필요
32350,2021,1,상장,N,기타/확인필요
32350,2021,2,상장,N,기타/확인필요
32350,2021,3,상장,N,기타/확인필요
32350,2021,4,상장,N,기타/확인필요
32350,2022,1,상장,N,기타/확인필요
32350,2022,2,상장,N,기타/확인필요
32350,2022,3,상장,N,기타/확인필요
32350,2022,4,상장,N,기타/확인필요
32350,2023,1,상장,N,기타/확인필요
32350,2023,2,상장,N,기타/확인필요
32350,2023,3,상장,N,기타/확인필요
32350,2023,4,상장,N,기타/확인필요
32350,2024,1,상장,N,기타/확인필요
32350,2024,2,상장,N,기타/확인필요
32350,2024,3,상장,N,기타/확인필요
32350,2024,4,상장,N,기타/확인필요
32350,2025,1,상장,N,기타/확인필요
32350,2025,2,상장,N,기타/확인필요
32350,2025,3,상장,N,기타/확인필요
32500,2020,1,상장,N,기타/확인필요
32500,2020,2,상장,N,적정
32500,2020,3,상장,N,적정
32500,2020,4,상장,N,적정
32500,2021,1,상장,N,적정
32500,2021,2,상장,N,적정
32500,2021,3,상장,N,적정
32500,2021,4,상장,N,적정
32500,2022,1,상장,N,적정
32500,2022,2,상장,N,적정
32500,2022,3,상장,N,적정
32500,2022,4,상장,N,적정
32500,2023,1,상장,N,적정
32500,2023,2,상장,N,적정
32500,2023,3,상장,N,적정
32500,2023,4,상장,N,적정
32500,2024,1,상장,N,적정
32500,2024,2,상장,N,기타/확인필요
32500,2024,3,상장,N,기타/확인필요
32500,2024,4,상장,N,기타/확인필요
32500,2025,1,상장,N,기타/확인필요
32500,2025,2,상장,N,기타/확인필요
32500,2025,3,상장,N,기타/확인필요
32540,2020,1,상장,N,기타/확인필요
32540,2020,2,상장,N,적정
32540,2020,3,상장,N,적정
32540,2020,4,상장,N,적정
32540,2021,1,상장,N,적정
32540,2021,2,상장,N,적정
32540,2021,3,상장,N,적정
32540,2021,4,상장,N,적정
32540,2022,1,상장,N,적정
32540,2022,2,상장,N,적정
32540,2022,3,상장,N,적정
32540,2022,4,상장,N,적정
32540,2023,1,상장,N,적정
32540,2023,2,상장,N,적정
32540,2023,3,상장,N,적정
32540,2023,4,상장,N,적정
32540,2024,1,상장,N,적정
32540,2024,2,상장,N,기타/확인필요
32540,2024,3,상장,N,기타/확인필요
32540,2024,4,상장,N,기타/확인필요
32540,2025,1,상장,N,기타/확인필요
32540,2025,2,상장,N,기타/확인필요
32540,2025,3,상장,N,기타/확인필요
32560,2020,1,상장,N,기타/확인필요
32560,2020,2,상장,N,적정
32560,2020,3,상장,N,적정
32560,2020,4,상장,N,적정
32560,2021,1,상장,N,적정
32560,2021,2,상장,N,적정
32560,2021,3,상장,N,적정
32560,2021,4,상장,N,적정
32560,2022,1,상장,N,적정
32560,2022,2,상장,N,적정
32560,2022,3,상장,N,적정
32560,2022,4,상장,N,적정
32560,2023,1,상장,N,적정
32560,2023,2,상장,N,적정
32560,2023,3,상장,N,적정
32560,2023,4,상장,N,적정
32560,2024,1,상장,N,적정
32560,2024,2,상장,N,기타/확인필요
32560,2024,3,상장,N,기타/확인필요
32560,2024,4,상장,N,기타/확인필요
32560,2025,1,상장,N,기타/확인필요
32560,2025,2,상장,N,기타/확인필요
32560,2025,3,상장,N,기타/확인필요
32580,2020,1,상장,N,기타/확인필요
32580,2020,2,상장,N,적정
32580,2020,3,상장,N,적정
32580,2020,4,상장,N,적정
32580,2021,1,상장,N,적정
32580,2021,2,상장,N,적정
32580,2021,3,상장,N,적정
32580,2021,4,상장,N,적정
32580,2022,1,상장,N,적정
32580,2022,2,상장,N,적정
32580,2022,3,상장,N,적정
32580,2022,4,상장,N,적정
32580,2023,1,상장,N,적정
32580,2023,2,상장,N,적정
32580,2023,3,상장,N,적정
32580,2023,4,상장,N,적정
32580,2024,1,상장,N,적정
32580,2024,2,상장,N,기타/확인필요
32580,2024,3,상장,N,기타/확인필요
32580,2024,4,상장,N,기타/확인필요
32580,2025,1,상장,N,기타/확인필요
32580,2025,2,상장,N,기타/확인필요
32580,2025,3,상장,N,기타/확인필요
32620,2020,1,상장,N,기타/확인필요
32620,2020,2,상장,N,적정
32620,2020,3,상장,N,적정
32620,2020,4,상장,N,적정
32620,2021,1,상장,N,적정
32620,2021,2,상장,N,적정
32620,2021,3,상장,N,적정
32620,2021,4,상장,N,적정
32620,2022,1,상장,N,적정
32620,2022,2,상장,N,적정
32620,2022,3,상장,N,적정
32620,2022,4,상장,N,적정
32620,2023,1,상장,N,적정
32620,2023,2,상장,N,적정
32620,2023,3,상장,N,적정
32620,2023,4,상장,N,적정
32620,2024,1,상장,N,적정
32620,2024,2,상장,N,기타/확인필요
32620,2024,3,상장,N,기타/확인필요
32620,2024,4,상장,N,기타/확인필요
32620,2025,1,상장,N,기타/확인필요
32620,2025,2,상장,N,기타/확인필요
32620,2025,3,상장,N,기타/확인필요
32640,2020,1,상장,N,기타/확인필요
32640,2020,2,상장,N,적정
32640,2020,3,상장,N,적정
32640,2020,4,상장,N,적정
32640,2021,1,상장,N,적정
32640,2021,2,상장,N,적정
32640,2021,3,상장,N,적정
32640,2021,4,상장,N,적정
32640,2022,1,상장,N,적정
32640,2022,2,상장,N,적정
32640,2022,3,상장,N,적정
32640,2022,4,상장,N,적정
32640,2023,1,상장,N,적정
32640,2023,2,상장,N,적정
32640,2023,3,상장,N,적정
32640,2023,4,상장,N,적정
32640,2024,1,상장,N,적정
32640,2024,2,상장,N,기타/확인필요
32640,2024,3,상장,N,기타/확인필요
32640,2024,4,상장,N,기타/확인필요
32640,2025,1,상장,N,기타/확인필요
32640,2025,2,상장,N,기타/확인필요
32640,2025,3,상장,N,기타/확인필요
32680,2020,1,상장,N,기타/확인필요
32680,2020,2,상장,N,적정
32680,2020,3,상장,N,적정
32680,2020,4,상장,N,적정
32680,2021,1,상장,N,적정
32680,2021,2,상장,N,적정
32680,2021,3,상장,N,적정
32680,2021,4,상장,N,적정
32680,2022,1,상장,N,적정
32680,2022,2,상장,N,적정
32680,2022,3,상장,N,적정
32680,2022,4,상장,N,적정
32680,2023,1,상장,N,적정
32680,2023,2,상장,N,적정
32680,2023,3,상장,N,적정
32680,2023,4,상장,N,적정
32680,2024,1,상장,N,적정
32680,2024,2,상장,N,기타/확인필요
