stock_code,quarter,상장폐지 여부,관리종목 여부,감사의견
15750.0,2024Q3,상장,N,기타/확인필요
15750.0,2024Q4,상장,N,기타/확인필요
15750.0,2025Q1,상장,N,기타/확인필요
15750.0,2025Q2,상장,N,기타/확인필요
15750.0,2025Q3,상장,N,기타/확인필요
15760.0,2020Q1,상장,N,기타/확인필요
15760.0,2020Q2,상장,N,적정
15760.0,2020Q3,상장,N,적정
15760.0,2020Q4,상장,N,적정
15760.0,2021Q1,상장,N,적정
15760.0,2021Q2,상장,N,적정
15760.0,2021Q3,상장,N,적정
15760.0,2021Q4,상장,N,적정
15760.0,2022Q1,상장,N,적정
15760.0,2022Q2,상장,N,적정
15760.0,2022Q3,상장,N,적정
15760.0,2022Q4,상장,N,적정
15760.0,2023Q1,상장,N,적정
15760.0,2023Q2,상장,N,적정
15760.0,2023Q3,상장,N,적정
15760.0,2023Q4,상장,N,적정
15760.0,2024Q1,상장,N,적정
15760.0,2024Q2,상장,N,기타/확인필요
15760.0,2024Q3,상장,N,기타/확인필요
15760.0,2024Q4,상장,N,기타/확인필요
15760.0,2025Q1,상장,N,기타/확인필요
15760.0,2025Q2,상장,N,기타/확인필요
15760.0,2025Q3,상장,N,기타/확인필요
15860.0,2020Q1,상장,N,기타/확인필요
15860.0,2020Q2,상장,N,적정
15860.0,2020Q3,상장,N,적정
15860.0,2021Q1,상장,N,기타/확인필요
15860.0,2021Q2,상장,N,적정
15860.0,2021Q3,상장,N,적정
15860.0,2022Q1,상장,N,기타/확인필요
15860.0,2022Q2,상장,N,적정
15860.0,2022Q3,상장,N,적정
15860.0,2023Q1,상장,N,기타/확인필요
15860.0,2023Q2,상장,N,적정
15860.0,2023Q3,상장,N,적정
15860.0,2024Q1,상장,N,기타/확인필요
15860.0,2024Q2,상장,N,기타/확인필요
15860.0,2024Q3,상장,N,기타/확인필요
15860.0,2025Q1,상장,N,기타/확인필요
15860.0,2025Q2,상장,N,기타/확인필요
15890.0,2020Q1,상장,N,기타/확인필요
15890.0,2020Q2,상장,N,적정
15890.0,2020Q3,상장,N,적정
15890.0,2020Q4,상장,N,적정
15890.0,2021Q1,상장,N,적정
15890.0,2021Q2,상장,N,적정
15890.0,2021Q3,상장,N,적정
15890.0,2021Q4,상장,N,적정
15890.0,2022Q1,상장,N,적정
15890.0,2022Q2,상장,N,적정
15890.0,2022Q3,상장,N,적정
15890.0,2022Q4,상장,N,적정
15890.0,2023Q1,상장,N,적정
15890.0,2023Q2,상장,N,적정
15890.0,2023Q3,상장,N,적정
15890.0,2023Q4,상장,N,적정
15890.0,2024Q1,상장,N,적정
15890.0,2024Q2,상장,N,기타/확인필요
15890.0,2024Q3,상장,N,기타/확인필요
15890.0,2024Q4,상장,N,기타/확인필요
15890.0,2025Q1,상장,N,기타/확인필요
15890.0,2025Q2,상장,N,기타/확인필요
15890.0,2025Q3,상장,N,기타/확인필요
16090.0,2020Q1,상장,N,기타/확인필요
16090.0,2020Q2,상장,N,기타/확인필요
16090.0,2020Q3,상장,N,기타/확인필요
16090.0,2020Q4,상장,N,기타/확인필요
16090.0,2021Q1,상장,N,기타/확인필요
16090.0,2021Q2,상장,N,기타/확인필요
16090.0,2021Q3,상장,N,기타/확인필요
16090.0,2021Q4,상장,N,기타/확인필요
16090.0,2022Q1,상장,N,기타/확인필요
16090.0,2022Q2,상장,N,기타/확인필요
16090.0,2022Q3,상장,N,기타/확인필요
16090.0,2022Q4,상장,N,기타/확인필요
16090.0,2023Q1,상장,N,기타/확인필요
16090.0,2023Q2,상장,N,기타/확인필요
16090.0,2023Q3,상장,N,기타/확인필요
16090.0,2023Q4,상장,N,기타/확인필요
16090.0,2024Q1,상장,N,기타/확인필요
16090.0,2024Q2,상장,N,기타/확인필요
16090.0,2024Q3,상장,N,기타/확인필요
16090.0,2024Q4,상장,N,기타/확인필요
16090.0,2025Q1,상장,N,기타/확인필요
16090.0,2025Q2,상장,N,기타/확인필요
16090.0,2025Q3,상장,N,기타/확인필요
16100.0,2020Q1,상장,N,기타/확인필요
16100.0,2020Q2,상장,N,적정
16100.0,2020Q3,상장,N,적정
16100.0,2020Q4,상장,N,적정
16100.0,2021Q1,상장,N,적정
16100.0,2021Q2,상장,N,적정
16100.0,2021Q3,상장,N,적정
16100.0,2021Q4,상장,N,적정
16100.0,2022Q1,상장,N,적정
16100.0,2022Q2,상장,N,적정
16100.0,2022Q3,상장,N,적정
16100.0,2022Q4,상장,N,적정
16100.0,2023Q1,상장,N,적정
16100.0,2023Q2,상장,N,적정
16100.0,2023Q3,상장,N,적정
16100.0,2023Q4,상장,N,적정
16100.0,2024Q1,상장,N,적정
16100.0,2024Q2,상장,N,기타/확인필요
16100.0,2024Q3,상장,N,기타/확인필요
16100.0,2024Q4,상장,N,기타/확인필요
16100.0,2025Q1,상장,N,기타/확인필요
16100.0,2025Q2,상장,N,기타/확인필요
16100.0,2025Q3,상장,N,기타/확인필요
16250.0,2020Q1,상장,N,기타/확인필요
16250.0,2020Q2,상장,N,적정
16250.0,2020Q3,상장,N,적정
16250.0,2020Q4,상장,N,적정
16250.0,2021Q1,상장,N,적정
16250.0,2021Q2,상장,N,적정
16250.0,2021Q3,상장,N,적정
16250.0,2021Q4,상장,N,적정
16250.0,2022Q1,상장,N,적정
16250.0,2022Q2,상장,N,적정
16250.0,2022Q3,상장,N,적정
16250.0,2022Q4,상장,N,적정
16250.0,2023Q1,상장,N,적정
16250.0,2023Q2,상장,N,적정
16250.0,2023Q3,상장,N,적정
16250.0,2023Q4,상장,N,적정
16250.0,2024Q1,상장,N,적정
16250.0,2024Q2,상장,N,기타/확인필요
16250.0,2024Q3,상장,N,기타/확인필요
16250.0,2024Q4,상장,N,기타/확인필요
16250.0,2025Q1,상장,N,기타/확인필요
16250.0,2025Q2,상장,N,기타/확인필요
16250.0,2025Q3,상장,N,기타/확인필요
16360.0,2023Q3,상장,N,기타/확인필요
16360.0,2023Q4,상장,N,적정
16360.0,2024Q1,상장,N,적정
16360.0,2024Q2,상장,N,기타/확인필요
16360.0,2024Q3,상장,N,기타/확인필요
16360.0,2024Q4,상장,N,기타/확인필요
16360.0,2025Q1,상장,N,기타/확인필요
16360.0,2025Q2,상장,N,기타/확인필요
16360.0,2025Q3,상장,N,기타/확인필요
16380.0,2020Q1,상장,N,기타/확인필요
16380.0,2020Q2,상장,N,적정
16380.0,2020Q3,상장,N,적정
16380.0,2020Q4,상장,N,적정
16380.0,2021Q1,상장,N,적정
16380.0,2021Q2,상장,N,적정
16380.0,2021Q3,상장,N,적정
16380.0,2021Q4,상장,N,적정
16380.0,2022Q1,상장,N,적정
16380.0,2022Q2,상장,N,적정
16380.0,2022Q3,상장,N,적정
16380.0,2022Q4,상장,N,적정
16380.0,2023Q1,상장,N,적정
16380.0,2023Q2,상장,N,기타/확인필요
16380.0,2023Q3,상장,N,기타/확인필요
16380.0,2023Q4,상장,N,기타/확인필요
16380.0,2024Q1,상장,N,기타/확인필요
16380.0,2024Q2,상장,N,기타/확인필요
16380.0,2024Q3,상장,N,기타/확인필요
16380.0,2024Q4,상장,N,기타/확인필요
16380.0,2025Q1,상장,N,기타/확인필요
16380.0,2025Q2,상장,N,기타/확인필요
16380.0,2025Q3,상장,N,기타/확인필요
16450.0,2020Q1,상장,N,기타/확인필요
16450.0,2020Q2,상장,N,적정
16450.0,2020Q3,상장,N,적정
16450.0,2020Q4,상장,N,적정
16450.0,2021Q1,상장,N,적정
16450.0,2021Q2,상장,N,적정
16450.0,2021Q3,상장,N,적정
16450.0,2021Q4,상장,N,적정
16450.0,2022Q1,상장,N,적정
16450.0,2022Q2,상장,N,적정
16450.0,2022Q3,상장,N,적정
16450.0,2022Q4,상장,N,적정
16450.0,2023Q1,상장,N,적정
16450.0,2023Q2,상장,N,적정
16450.0,2023Q3,상장,N,적정
16450.0,2023Q4,상장,N,적정
16450.0,2024Q1,상장,N,적정
16450.0,2024Q2,상장,N,기타/확인필요
16450.0,2024Q3,상장,N,기타/확인필요
16450.0,2024Q4,상장,N,기타/확인필요
16450.0,2025Q1,상장,N,기타/확인필요
16450.0,2025Q2,상장,N,기타/확인필요
16450.0,2025Q3,상장,N,기타/확인필요
16580.0,2020Q1,상장,N,기타/확인필요
16580.0,2020Q2,상장,N,적정
16580.0,2020Q3,상장,N,적정
16580.0,2020Q4,상장,N,적정
16580.0,2021Q1,상장,N,적정
16580.0,2021Q2,상장,N,적정
16580.0,2021Q3,상장,N,적정
16580.0,2021Q4,상장,N,적정
16580.0,2022Q1,상장,N,적정
16580.0,2022Q2,상장,N,적정
16580.0,2022Q3,상장,N,적정
16580.0,2022Q4,상장,N,적정
16580.0,2023Q1,상장,N,적정
16580.0,2023Q2,상장,N,적정
16580.0,2023Q3,상장,N,적정
16580.0,2023Q4,상장,N,적정
16580.0,2024Q1,상장,N,적정
16580.0,2024Q2,상장,N,기타/확인필요
16580.0,2024Q3,상장,N,기타/확인필요
16580.0,2024Q4,상장,N,기타/확인필요
16580.0,2025Q1,상장,N,기타/확인필요
16580.0,2025Q2,상장,N,기타/확인필요
16580.0,2025Q3,상장,N,기타/확인필요
16590.0,2020Q1,상장,N,기타/확인필요
16590.0,2020Q2,상장,N,적정
16590.0,2020Q3,상장,N,적정
16590.0,2020Q4,상장,N,적정
16590.0,2021Q1,상장,N,적정
16590.0,2021Q2,상장,N,적정
16590.0,2021Q3,상장,N,적정
16590.0,2021Q4,상장,N,적정
16590.0,2022Q1,상장,N,적정
16590.0,2022Q2,상장,N,적정
16590.0,2022Q3,상장,N,적정
16590.0,2022Q4,상장,N,적정
16590.0,2023Q1,상장,N,적정
16590.0,2023Q2,상장,N,적정
16590.0,2023Q3,상장,N,적정
16590.0,2023Q4,상장,N,적정
16590.0,2024Q1,상장,N,적정
16590.0,2024Q2,상장,N,기타/확인필요
16590.0,2024Q3,상장,N,기타/확인필요
16590.0,2024Q4,상장,N,기타/확인필요
16590.0,2025Q1,상장,N,기타/확인필요
16590.0,2025Q2,상장,N,기타/확인필요
16590.0,2025Q3,상장,N,기타/확인필요
16600.0,2023Q3,상장,N,기타/확인필요
16600.0,2023Q4,상장,N,적정
16600.0,2024Q1,상장,N,적정
16600.0,2024Q2,상장,N,기타/확인필요
16600.0,2024Q3,상장,N,기타/확인필요
16600.0,2024Q4,상장,N,기타/확인필요
16600.0,2025Q1,상장,N,기타/확인필요
16600.0,2025Q2,상장,N,기타/확인필요
16600.0,2025Q3,상장,N,기타/확인필요
16610.0,2023Q3,상장,N,기타/확인필요
16610.0,2023Q4,상장,N,적정
16610.0,2024Q1,상장,N,적정
16610.0,2024Q2,상장,N,기타/확인필요
16610.0,2024Q3,상장,N,기타/확인필요
16610.0,2024Q4,상장,N,기타/확인필요
16610.0,2025Q1,상장,N,기타/확인필요
16610.0,2025Q2,상장,N,기타/확인필요
16610.0,2025Q3,상장,N,기타/확인필요
16670.0,2020Q1,상장,N,기타/확인필요
16670.0,2020Q2,상장,N,적정
16670.0,2020Q3,상장,N,적정
16670.0,2020Q4,상장,N,적정
16670.0,2021Q1,상장,N,적정
16670.0,2021Q2,상장,N,적정
16670.0,2021Q3,상장,N,적정
16670.0,2021Q4,상장,N,적정
16670.0,2022Q1,상장,N,적정
16670.0,2022Q2,상장,N,적정
16670.0,2022Q3,상장,N,적정
16670.0,2022Q4,상장,N,적정
16670.0,2023Q1,상장,N,적정
16670.0,2023Q2,상장,N,적정
16670.0,2023Q3,상장,N,적정
16670.0,2023Q4,상장,N,적정
16670.0,2024Q1,상장,N,적정
16670.0,2024Q2,상장,N,기타/확인필요
16670.0,2024Q3,상장,N,기타/확인필요
16670.0,2024Q4,상장,N,기타/확인필요
16670.0,2025Q1,상장,N,기타/확인필요
16670.0,2025Q2,상장,N,기타/확인필요
16670.0,2025Q3,상장,N,기타/확인필요
16710.0,2020Q1,상장,N,기타/확인필요
16710.0,2020Q2,상장,N,적정
16710.0,2020Q3,상장,N,적정
16710.0,2020Q4,상장,N,적정
16710.0,2021Q1,상장,N,적정
16710.0,2021Q2,상장,N,적정
16710.0,2021Q3,상장,N,적정
16710.0,2021Q4,상장,N,적정
16710.0,2022Q1,상장,N,적정
16710.0,2022Q2,상장,N,적정
16710.0,2022Q3,상장,N,적정
16710.0,2022Q4,상장,N,적정
16710.0,2023Q1,상장,N,적정
16710.0,2023Q2,상장,N,적정
16710.0,2023Q3,상장,N,적정
16710.0,2023Q4,상장,N,적정
16710.0,2024Q1,상장,N,적정
16710.0,2024Q2,상장,N,기타/확인필요
16710.0,2024Q3,상장,N,기타/확인필요
16710.0,2024Q4,상장,N,기타/확인필요
16710.0,2025Q1,상장,N,기타/확인필요
16710.0,2025Q2,상장,N,기타/확인필요
16710.0,2025Q3,상장,N,기타/확인필요
16740.0,2020Q1,상장,N,기타/확인필요
16740.0,2020Q2,상장,N,적정
16740.0,2020Q3,상장,N,적정
16740.0,2020Q4,상장,N,적정
16740.0,2021Q1,상장,N,적정
16740.0,2021Q2,상장,N,적정
16740.0,2021Q3,상장,N,적정
16740.0,2021Q4,상장,N,적정
16740.0,2022Q1,상장,N,적정
16740.0,2022Q2,상장,N,적정
16740.0,2022Q3,상장,N,적정
16740.0,2022Q4,상장,N,적정
16740.0,2023Q1,상장,N,적정
16740.0,2023Q2,상장,N,적정
16740.0,2023Q3,상장,N,적정
16740.0,2023Q4,상장,N,적정
16740.0,2024Q1,상장,N,적정
16740.0,2024Q2,상장,N,기타/확인필요
16740.0,2024Q3,상장,N,기타/확인필요
16740.0,2024Q4,상장,N,기타/확인필요
16740.0,2025Q1,상장,N,기타/확인필요
16740.0,2025Q2,상장,N,기타/확인필요
16740.0,2025Q3,상장,N,기타/확인필요
16790.0,2020Q1,상장,N,기타/확인필요
16790.0,2020Q2,상장,N,적정
16790.0,2020Q3,상장,N,적정
16790.0,2020Q4,상장,N,적정
16790.0,2021Q1,상장,N,적정
16790.0,2021Q2,상장,N,적정
16790.0,2021Q3,상장,N,적정
16790.0,2021Q4,상장,N,적정
16790.0,2022Q1,상장,N,적정
16790.0,2022Q2,상장,N,적정
16790.0,2022Q3,상장,N,적정
16790.0,2022Q4,상장,N,적정
16790.0,2023Q1,상장,N,적정
16790.0,2023Q2,상장,N,적정
16790.0,2023Q3,상장,N,적정
16790.0,2023Q4,상장,N,적정
16790.0,2024Q1,상장,N,적정
16790.0,2024Q2,상장,N,기타/확인필요
16790.0,2024Q3,상장,N,기타/확인필요
16790.0,2024Q4,상장,N,기타/확인필요
16790.0,2025Q1,상장,Y,기타/확인필요
16790.0,2025Q2,상장,Y,기타/확인필요
16790.0,2025Q3,상장,Y,기타/확인필요
16800.0,2020Q1,상장,N,기타/확인필요
16800.0,2020Q2,상장,N,기타/확인필요
16800.0,2020Q3,상장,N,기타/확인필요
16800.0,2020Q4,상장,N,기타/확인필요
16800.0,2021Q1,상장,N,기타/확인필요
16800.0,2021Q2,상장,N,기타/확인필요
16800.0,2021Q3,상장,N,기타/확인필요
16800.0,2021Q4,상장,N,기타/확인필요
16800.0,2022Q1,상장,N,기타/확인필요
16800.0,2022Q2,상장,N,기타/확인필요
16800.0,2022Q3,상장,N,기타/확인필요
16800.0,2022Q4,상장,N,기타/확인필요
16800.0,2023Q1,상장,N,기타/확인필요
16800.0,2023Q2,상장,N,기타/확인필요
16800.0,2023Q3,상장,N,기타/확인필요
16800.0,2023Q4,상장,N,기타/확인필요
16800.0,2024Q1,상장,N,기타/확인필요
16800.0,2024Q2,상장,N,기타/확인필요
16800.0,2024Q3,상장,N,기타/확인필요
16800.0,2024Q4,상장,N,기타/확인필요
16800.0,2025Q1,상장,N,기타/확인필요
16800.0,2025Q2,상장,N,기타/확인필요
16800.0,2025Q3,상장,N,기타/확인필요
16830.0,2023Q3,상장,N,기타/확인필요
16830.0,2023Q4,상장,N,기타/확인필요
16830.0,2024Q1,상장,N,기타/확인필요
16830.0,2024Q2,상장,N,기타/확인필요
16830.0,2024Q3,상장,N,기타/확인필요
16830.0,2024Q4,상장,N,기타/확인필요
16830.0,2025Q1,상장,N,기타/확인필요
16830.0,2025Q2,상장,N,기타/확인필요
16830.0,2025Q3,상장,N,기타/확인필요
16880.0,2020Q1,상장,N,기타/확인필요
16880.0,2020Q2,상장,N,적정
16880.0,2020Q3,상장,N,적정
16880.0,2020Q4,상장,N,적정
16880.0,2021Q1,상장,N,적정
16880.0,2021Q2,상장,N,적정
16880.0,2021Q3,상장,N,적정
16880.0,2021Q4,상장,N,적정
16880.0,2022Q1,상장,N,적정
16880.0,2022Q2,상장,N,적정
16880.0,2022Q3,상장,N,적정
16880.0,2022Q4,상장,N,적정
16880.0,2023Q1,상장,N,적정
16880.0,2023Q2,상장,N,적정
16880.0,2023Q3,상장,N,적정
16880.0,2023Q4,상장,N,적정
16880.0,2024Q1,상장,N,적정
16880.0,2024Q2,상장,N,기타/확인필요
16880.0,2024Q3,상장,N,기타/확인필요
16880.0,2024Q4,상장,N,기타/확인필요
16880.0,2025Q1,상장,N,기타/확인필요
16880.0,2025Q2,상장,N,기타/확인필요
16880.0,2025Q3,상장,N,기타/확인필요
16920.0,2020Q1,상장,N,기타/확인필요
16920.0,2020Q2,상장,N,적정
16920.0,2020Q3,상장,N,적정
16920.0,2020Q4,상장,N,적정
16920.0,2021Q1,상장,N,적정
16920.0,2021Q2,상장,N,적정
16920.0,2021Q3,상장,N,적정
16920.0,2021Q4,상장,N,적정
16920.0,2022Q1,상장,N,적정
16920.0,2022Q2,상장,N,적정
16920.0,2022Q3,상장,N,적정
16920.0,2022Q4,상장,N,적정
16920.0,2023Q1,상장,N,적정
16920.0,2023Q2,상장,N,적정
16920.0,2023Q3,상장,N,적정
16920.0,2023Q4,상장,N,적정
16920.0,2024Q1,상장,N,적정
16920.0,2024Q2,상장,N,기타/확인필요
16920.0,2024Q3,상장,N,기타/확인필요
16920.0,2024Q4,상장,N,기타/확인필요
16920.0,2025Q1,상장,N,기타/확인필요
16920.0,2025Q2,상장,N,기타/확인필요
16920.0,2025Q3,상장,N,기타/확인필요
17000.0,2020Q1,상장,N,기타/확인필요
17000.0,2020Q2,상장,N,적정
17000.0,2020Q3,상장,N,적정
17000.0,2020Q4,상장,N,적정
17000.0,2021Q1,상장,N,적정
17000.0,2021Q2,상장,N,적정
17000.0,2021Q3,상장,N,적정
17000.0,2021Q4,상장,N,적정
17000.0,2022Q1,상장,N,적정
17000.0,2022Q2,상장,N,적정
17000.0,2022Q3,상장,N,적정
17000.0,2022Q4,상장,N,적정
17000.0,2023Q1,상장,N,적정
17000.0,2023Q2,상장,N,적정
17000.0,2023Q3,상장,N,적정
17000.0,2023Q4,상장,N,적정
17000.0,2024Q1,상장,N,적정
17000.0,2024Q2,상장,N,기타/확인필요
17000.0,2024Q3,상장,N,기타/확인필요
17000.0,2024Q4,상장,N,기타/확인필요
17000.0,2025Q1,상장,N,기타/확인필요
17000.0,2025Q2,상장,N,기타/확인필요
17000.0,2025Q3,상장,N,기타/확인필요
17040.0,2020Q1,상장,N,기타/확인필요
17040.0,2020Q2,상장,N,적정
17040.0,2020Q3,상장,N,적정
17040.0,2020Q4,상장,N,적정
17040.0,2021Q1,상장,N,적정
17040.0,2021Q2,상장,N,적정
17040.0,2021Q3,상장,N,적정
17040.0,2021Q4,상장,N,적정
17040.0,2022Q1,상장,N,적정
17040.0,2022Q2,상장,N,적정
17040.0,2022Q3,상장,N,적정
17040.0,2022Q4,상장,N,적정
17040.0,2023Q1,상장,N,적정
17040.0,2023Q2,상장,N,적정
17040.0,2023Q3,상장,N,적정
17040.0,2023Q4,상장,N,적정
17040.0,2024Q1,상장,N,적정
17040.0,2024Q2,상장,N,기타/확인필요
17040.0,2024Q3,상장,N,기타/확인필요
17040.0,2024Q4,상장,N,기타/확인필요
17040.0,2025Q1,상장,N,기타/확인필요
17040.0,2025Q2,상장,N,기타/확인필요
17040.0,2025Q3,상장,N,기타/확인필요
17180.0,2020Q1,상장,N,기타/확인필요
17180.0,2020Q2,상장,N,적정
17180.0,2020Q3,상장,N,적정
17180.0,2020Q4,상장,N,적정
17180.0,2021Q1,상장,N,적정
17180.0,2021Q2,상장,N,적정
17180.0,2021Q3,상장,N,적정
17180.0,2021Q4,상장,N,적정
17180.0,2022Q1,상장,N,적정
17180.0,2022Q2,상장,N,적정
17180.0,2022Q3,상장,N,적정
17180.0,2022Q4,상장,N,적정
17180.0,2023Q1,상장,N,적정
17180.0,2023Q2,상장,N,적정
17180.0,2023Q3,상장,N,적정
17180.0,2023Q4,상장,N,적정
17180.0,2024Q1,상장,N,적정
17180.0,2024Q2,상장,N,기타/확인필요
17180.0,2024Q3,상장,N,기타/확인필요
17180.0,2024Q4,상장,N,기타/확인필요
17180.0,2025Q1,상장,N,기타/확인필요
17180.0,2025Q2,상장,N,기타/확인필요
17180.0,2025Q3,상장,N,기타/확인필요
17250.0,2020Q1,상장,N,기타/확인필요
17250.0,2020Q2,상장,N,기타/확인필요
17250.0,2020Q3,상장,N,기타/확인필요
17250.0,2020Q4,상장,N,기타/확인필요
17250.0,2021Q1,상장,N,기타/확인필요
17250.0,2021Q2,상장,N,기타/확인필요
17250.0,2021Q3,상장,N,기타/확인필요
17250.0,2021Q4,상장,N,기타/확인필요
17250.0,2022Q1,상장,N,기타/확인필요
17250.0,2022Q2,상장,N,기타/확인필요
17250.0,2022Q3,상장,N,기타/확인필요
17250.0,2022Q4,상장,N,기타/확인필요
17250.0,2023Q1,상장,N,기타/확인필요
17250.0,2023Q2,상장,N,기타/확인필요
17250.0,2023Q3,상장,N,기타/확인필요
17250.0,2023Q4,상장,N,기타/확인필요
17250.0,2024Q1,상장,N,기타/확인필요
17250.0,2024Q2,상장,N,기타/확인필요
17250.0,2024Q3,상장,N,기타/확인필요
17250.0,2024Q4,상장,N,기타/확인필요
17250.0,2025Q1,상장,N,기타/확인필요
17250.0,2025Q2,상장,N,기타/확인필요
17250.0,2025Q3,상장,N,기타/확인필요
17370.0,2020Q1,상장,N,기타/확인필요
17370.0,2020Q2,상장,N,기타/확인필요
17370.0,2020Q3,상장,N,기타/확인필요
17370.0,2020Q4,상장,N,기타/확인필요
17370.0,2021Q1,상장,N,기타/확인필요
17370.0,2021Q2,상장,N,적정
17370.0,2021Q3,상장,N,적정
17370.0,2021Q4,상장,N,적정
17370.0,2022Q1,상장,N,적정
17370.0,2022Q2,상장,N,적정
17370.0,2022Q3,상장,N,적정
17370.0,2022Q4,상장,N,적정
17370.0,2023Q1,상장,N,적정
17370.0,2023Q2,상장,N,적정
17370.0,2023Q3,상장,N,적정
17370.0,2023Q4,상장,N,적정
17370.0,2024Q1,상장,N,적정
17370.0,2024Q2,상장,N,기타/확인필요
17370.0,2024Q3,상장,N,기타/확인필요
17370.0,2024Q4,상장,N,기타/확인필요
17370.0,2025Q1,상장,N,기타/확인필요
17370.0,2025Q2,상장,N,기타/확인필요
17370.0,2025Q3,상장,N,기타/확인필요
17390.0,2020Q1,상장,N,기타/확인필요
17390.0,2020Q2,상장,N,적정
17390.0,2020Q3,상장,N,적정
17390.0,2020Q4,상장,N,적정
17390.0,2021Q1,상장,N,적정
17390.0,2021Q2,상장,N,적정
17390.0,2021Q3,상장,N,적정
17390.0,2021Q4,상장,N,적정
17390.0,2022Q1,상장,N,적정
17390.0,2022Q2,상장,N,적정
17390.0,2022Q3,상장,N,적정
17390.0,2022Q4,상장,N,적정
17390.0,2023Q1,상장,N,적정
17390.0,2023Q2,상장,N,적정
17390.0,2023Q3,상장,N,적정
17390.0,2023Q4,상장,N,적정
17390.0,2024Q1,상장,N,적정
17390.0,2024Q2,상장,N,기타/확인필요
17390.0,2024Q3,상장,N,기타/확인필요
17390.0,2024Q4,상장,N,기타/확인필요
17390.0,2025Q1,상장,N,기타/확인필요
17390.0,2025Q2,상장,N,기타/확인필요
17390.0,2025Q3,상장,N,기타/확인필요
17480.0,2020Q1,상장,N,기타/확인필요
17480.0,2020Q2,상장,N,적정
17480.0,2020Q3,상장,N,적정
17480.0,2020Q4,상장,N,적정
17480.0,2021Q1,상장,N,적정
17480.0,2021Q2,상장,N,적정
17480.0,2021Q3,상장,N,적정
17480.0,2021Q4,상장,N,적정
